UBIGEO,lon,lat,altitud,densidad,area_km2,person_years,deaths,estrato,n_cells,crude_rate,res_m1,res_m2a,res_m2b,dev_m1,dev_m2b,expected_m1,SMR_m1
050514,-73.9273100816452,-13.1109206495678,3233.75680421422,2.65,100.1,7542,0,2500-3500,,0,-0.210113961553624,-0.149720477594273,-0.141328628403837,-0.297146014073074,-0.199868863040294,0.0441478768397578,0
050515,-73.9600787166593,-13.0642205550996,3241.23425925926,0.94,95.8,5900,0,2500-3500,,0,-0.186434407692298,-0.0829847638382002,-0.0743490315037183,-0.263658067851442,-0.105145408701863,0.0347577883715779,0
050601,-74.0163047938447,-14.6762914953159,4022.48106406742,9.54,863.2,116275.015440571,1,>3500,,8.60029986847095,-0.21990399599729,-0.54625875229032,-0.565249537508263,-0.227793070229942,-0.615080128174506,1.2454081446177,0.802949622837873
050602,-74.153951919022,-14.1944741506244,4025.74393313866,9.98,871.9,21307.1649928264,0,>3500,,0,-0.478258726219287,-0.572717936982481,-0.579301290203974,-0.676359976942597,-0.819255741306692,0.228731409204895,0
050603,-74.0774841703972,-14.3621371534758,4149.15110246433,3.6,405,15798.6600580271,0,>3500,,0,-0.429398954654725,-0.320307422641494,-0.307859592112128,-0.607261825341542,-0.43537921047162,0.184383462258571,0
050604,-73.9817816105793,-14.4658137442073,4188.61880438895,7.38,463.9,12246.8637751985,0,>3500,,0,-0.383049095775962,-0.39418718047188,-0.392863024437426,-0.541713226301116,-0.555592217314321,0.146726609774782,0
050605,-73.8836793922521,-14.9826936685942,3498.9364851958,10.27,366.8,18366.0432525952,0,2500-3500,,0,-0.365677172780883,-0.467471097459719,-0.472833856521711,-0.517145617196975,-0.668688052642177,0.13371979469302,0
050606,-73.7574214684495,-14.4771433876313,4332.89047330097,11.5,1155.8,19533.4880439044,2,>3500,,102.388267548771,3.43797023381546,2.5454412045212,2.47231388272276,2.17277461551974,1.77218651779811,0.257026244786623,7.78130654190724
050607,-74.9936560559995,-14.166397278213,2625.51361976973,2.24,312.4,12392.4572833436,0,2500-3500,,0,-0.201851696345888,-0.144067237166192,-0.134551820928743,-0.28546140656037,-0.190285009999424,0.0407441073177124,0
050608,-74.7661321167662,-14.249981509325,3551.48875140607,3.8,779.4,13404.259106933,0,>3500,,0,-0.318913655776997,-0.258368970500986,-0.248601141459862,-0.451012017225814,-0.351575105873969,0.101705919841049,0
050609,-74.6156945936097,-14.6714777970628,3237.52642789524,4.75,1109.8,8756.20829655781,0,2500-3500,,0,-0.226761872227087,-0.21040790331128,-0.204544632760399,-0.320689715132661,-0.28926979376038,0.0514209466959336,0
050610,-74.9404644524622,-14.2497671526271,2936.96047008547,1.91,493.2,7018.3417305586,0,2500-3500,,0,-0.177401675181176,-0.112966014929747,-0.104783582201601,-0.250883855028925,-0.14818636306354,0.0314713543570873,0
050611,-74.3044102102269,-14.48740111833,4013.58903613585,10,1210.9,21613.4100358423,0,>3500,,0,-0.479671546656739,-0.575580630314058,-0.58223722165304,-0.67835800676644,-0.82340777538016,0.230084792672069,0
050612,-74.8470660251957,-14.4274629352042,2624.17830882353,2.7,858.4,17943.1688089117,0,2500-3500,,0,-0.242715464964323,-0.188569693581774,-0.177779444562202,-0.343251502350238,-0.251418101611022,0.0589107969328476,0
050613,-74.6601757547512,-14.4921590863756,3063.80724957139,4.41,716,14775.3959627329,1,2500-3500,,67.6800813001722,3.39122378400518,3.75092142797079,3.89143290213309,1.82848006741864,1.94767360274393,0.0744828140240237,13.4259159391784
050614,-74.3744625565874,-14.9558659933496,2767.35829528158,1.55,575.3,6784.02927400468,0,2500-3500,,0,-0.160630278705919,-0.0951391663925587,-0.0872698124591166,-0.22716551867368,-0.123418152365439,0.0258020864371411,0
050615,-74.2543702841248,-14.7917705326617,3385.23065348237,6.12,407.2,14582.0917480999,0,2500-3500,,0,-0.311272068673571,-0.318619998986071,-0.313868470364334,-0.440205181106093,-0.44387704759054,0.0968903007363242,0
050616,-74.1864041309684,-14.6539885972399,3448.86090225564,7.96,46.8,7949.25296442688,0,2500-3500,,0,-0.235823872769804,-0.270044665496785,-0.269617251480395,-0.333505319202404,-0.381296373693331,0.0556128989681488,0
050617,-74.2077880618214,-14.9710914889524,2773.06761308951,4.23,727,21280.0712711242,1,2500-3500,,46.9923238159894,3.21971909406317,3.49144598928923,3.6374449690527,1.78313962528001,1.88941019848777,0.0813988076627119,12.2851922370122
050618,-74.4942324378992,-14.2913011727941,4064.75920297197,9.21,520.1,7180.87460148778,0,>3500,,0,-0.28137569864769,-0.323741335425801,-0.326173317125775,-0.397925329149768,-0.461278728763491,0.0791722837894756,0
050619,-74.1583070618611,-15.1470379569793,2661.3363372093,3.17,1503.2,38942.7521730342,0,2500-3500,,0,-0.364597372735045,-0.303034373086961,-0.288056379268872,-0.515618549327499,-0.407373238290127,0.132931244205297,0
050620,-73.925609793484,-14.2208737083099,3560.74661508704,6.3,45.5,6800.0756501182,0,>3500,,0,-0.227967828477862,-0.232014457840853,-0.229009557686794,-0.322395194818136,-0.323868422393728,0.0519693308209119,0
050621,-74.545744329154,-14.9327410189837,2603.70267298257,2.76,1033.3,11644.4714086471,0,2500-3500,,0,-0.193418887354099,-0.152219095178855,-0.143656152390672,-0.273535613715281,-0.203160479029225,0.0374108659852978,0
050701,-73.6993078494648,-14.8156858576619,4231.62283300763,11.41,1388,107699.386732688,2,>3500,,18.5702078783795,0.583868536726375,-0.0489684786734538,-0.101875890831715,0.542746894638515,-0.103091306134835,1.32732694932442,1.50678775942729
050702,-73.6999161655231,-15.1058165692632,3553.68857075804,9.47,372.1,17190.8220640569,0,>3500,,0,-0.3614700055078,-0.442843883259011,-0.446169737585849,-0.511195784180209,-0.630979294014353,0.130660564881809,0
050703,-73.16423186828,-14.778304560968,4443.14661044437,13.18,1081.8,15699.605626327,0,>3500,,0,-0.470596376794217,-0.616120700160282,-0.63265078878702,-0.665523778466021,-0.894703325748639,0.221460949851845,0
050704,-73.3630116351412,-14.9519814836662,3986.70528817588,8.52,147,4379.38063439065,0,>3500,,0,-0.213918615926601,-0.239319421787052,-0.240124193131992,-0.30252660788748,-0.339586890581159,0.0457611742399526,0
050705,-73.9844501615613,-15.3331612438505,2938.92841963986,3.74,1562.5,58412.3781500573,0,2500-3500,,0,-0.512266046008197,-0.442210510670864,-0.424310646933482,-0.724453589808033,-0.600065871552633,0.262416501892873,0
050706,-73.5976337721018,-15.2820601980889,3626.023547026,7.51,643.1,16861.2901578459,0,>3500,,0,-0.368114210317478,-0.402953471874124,-0.401347759514634,-0.520592108733239,-0.56759144473365,0.13550807183766,0
050707,-73.3631775843327,-15.0058385359084,3957.98468085106,6.7,103,4094.31766917293,0,>3500,,0,-0.204779590280807,-0.206012479497787,-0.204201766882804,-0.289602073872322,-0.28878490818621,0.041934680595575,0
050708,-73.5296758333355,-14.883634107648,4060.51855231144,10.28,575.6,8546.64192139738,1,>3500,,117.00501895328,2.95583282214498,2.32578472435386,2.2860675033237,1.70813345029018,1.48264517365091,0.0939585665310914,10.6429891059385
050801,-73.357932385643,-15.3207024504789,3164.0020847811,2.21,251.4,26989.0960854093,0,2500-3500,,0,-0.385653154488357,-0.255167385418982,-0.238617054732449,-0.545395921449401,-0.337455475016153,0.148728355566821,0
050802,-73.2505501749856,-15.1277464345566,3871.15871332626,9.02,248.1,3433.14254859611,0,>3500,,0,-0.181847741663776,-0.211071660009342,-0.212325631864171,-0.257171542547831,-0.300273788221748,0.0330686011482155,0
050803,-73.2186544587073,-15.2618246773783,3464.9274611399,3.05,100.9,3516.21929824561,0,2500-3500,,0,-0.157854327126774,-0.116830044921829,-0.11114594674106,-0.223239730301963,-0.157184105284004,0.0249179885926465,0
050804,-73.4496902462688,-15.1484679077753,3836.14454460678,9.63,281,15678.7877892664,0,>3500,,0,-0.383756967354726,-0.460394932723095,-0.464615738190213,-0.542714307888222,-0.657065878240586,0.147269409993296,0
050805,-73.3791587193991,-15.0917247782209,3903.58575581395,3.82,120.4,4907.30817610063,0,>3500,,0,-0.219936932828829,-0.172413270787387,-0.166103019986336,-0.31103779327327,-0.234905143615806,0.0483722544221529,0
050806,-73.1185880315523,-15.0230138177451,4548.61645346273,10,793.9,13286.0440993789,1,>3500,,75.2669487260508,1.78891660755417,1.44052243698871,1.40907364547093,1.27237967330057,1.0787357216305,0.199990724248847,5.00023190453426
050807,-73.4523151602181,-15.2057227085903,3608.23647604328,6.96,56.7,3063.78640776699,0,>3500,,0,-0.155851271318865,-0.165124513385767,-0.163828959334071,-0.220406981612227,-0.231689136199713,0.0242896187717064,0
050808,-73.2943868018335,-15.0482032678482,3912.12100965108,7.67,117.5,2144.77586206897,0,>3500,,0,-0.145841263492709,-0.156670603489481,-0.156336227101699,-0.206250692785017,-0.221092812657462,0.0212696741371497,0
050809,-73.1961351031026,-15.2235458641832,3568.36809815951,3.98,28.4,1988.06611570248,0,>3500,,0,-0.123628162176695,-0.102099655230837,-0.0984739651587944,-0.174836623641542,-0.139263217068223,0.0152839224831872,0
050810,-73.4594941837965,-15.2600282055934,3695.09836065574,3.29,85,3778.04752475248,0,>3500,,0,-0.178860610120555,-0.133749285814116,-0.127814545059383,-0.252947100606815,-0.180757063091527,0.0319911178526972,0
050901,-73.8048304997783,-13.9948021009724,3616.34111422347,7.64,282,20810.0462184874,0,>3500,,0,-0.407442530995843,-0.449935127956247,-0.448517401125565,-0.576210753221942,-0.634299391632108,0.166009416064299,0
050902,-73.7672570706679,-13.8043144473887,2710.93946731235,7.49,36.3,2493.69230769231,0,2500-3500,,0,-0.094650471643807,-0.115353354077713,-0.114529480585828,-0.133855980683682,-0.161969144736024,0.00895871178239512,0
050903,-73.7526060698751,-13.8509551836539,3196.23557692308,5.72,54.9,3703.6735966736,0,2500-3500,,0,-0.144881262877543,-0.146945874931046,-0.1441756567545,-0.204893046895163,-0.203895169146262,0.0209905803329917,0
050904,-73.7217591169159,-13.8912372620111,3121.60830860534,8.64,29.8,3861.39436619718,0,2500-3500,,0,-0.143174551488047,-0.176608841837635,-0.176874760547678,-0.202479392501081,-0.25013868520802,0.0204989521938034,0
050905,-73.8646743977527,-14.2141234110645,4014.29390243902,12.02,144,2798.79178082192,0,>3500,,0,-0.172652618246932,-0.225173421599087,-0.229899638425045,-0.244167674304035,-0.32512718664537,0.0298089265875207,0
050906,-73.8344784922326,-14.1547505353547,3832.80321894929,7.24,288.8,9970.70643642072,2,>3500,,200.587592539527,6.23754908892437,5.88231172809627,5.91671269868101,2.90545868469934,2.84209423900395,0.0934282774799973,21.4067951796306
050907,-73.666589594941,-14.0125884148436,3542.66666666667,10.52,79.3,4159.24264705882,2,>3500,,480.856773627835,11.1200449585149,8.55418796389844,8.44002116696157,3.56180445285714,3.25782173635431,0.0313420531217164,63.8120289131357
050908,-73.5895830773847,-14.2834885686174,3950.16410399776,10.09,314.2,6524.20386007238,0,>3500,,0,-0.25779275055396,-0.31244898265707,-0.316152538541443,-0.364574004114875,-0.447107207783991,0.0664571022381765,0
050909,-73.7177609327981,-13.9832617884556,3705.09305210918,11.42,141.8,7528.06211812627,0,>3500,,0,-0.253423211774863,-0.33274339563328,-0.338568104286148,-0.35839454311216,-0.478807604868418,0.064223324266287,0
050910,-73.6533795639942,-14.0874756365269,3721.06025824964,11.52,61.5,4541.97627118644,0,>3500,,0,-0.19802147000897,-0.260611701796343,-0.265302192142026,-0.280044648527742,-0.375193958254566,0.0392125025845133,0
050911,-73.6909874773553,-14.2095424237477,4045.73560340511,11.22,351.7,8151.31213872832,2,>3500,,245.359270502923,6.41703517315182,4.95197127043791,4.85358346670948,2.93929322468875,2.60059406546438,0.0887121974223018,22.5448141080227
051001,-74.0898399474027,-13.8046491303474,3961.61815509004,9.8,239.2,15026.8320332813,0,>3500,,0,-0.392808806956242,-0.469332586921138,-0.474212711495845,-0.555515542217112,-0.670638048047143,0.154298758822386,0
051002,-74.2104503577033,-13.6655378229998,3468.593323217,12.56,116,11199.7150610583,0,2500-3500,,0,-0.282135453841011,-0.396408132117249,-0.405006565127883,-0.398999785248246,-0.572765777253994,0.0796004143140731,0
051003,-74.0068554410149,-14.0649529352015,4008.44183724413,10.24,175.7,4524.52657807309,0,>3500,,0,-0.219077341930143,-0.265849212117444,-0.269241737682779,-0.309822148166257,-0.380765316987885,0.0479948817471769,0
051004,-73.9378083314385,-14.0758172284473,3521.10947109471,6.37,71.3,3855.00826446281,0,>3500,,0,-0.169005227235633,-0.173592698631286,-0.171419812493756,-0.239009484468579,-0.242424223688123,0.0285627668329679,0
051005,-73.9945559901295,-13.9615545028376,3854.52730883813,12.57,265.1,32216.0061804697,0,>3500,,0,-0.553744785907555,-0.748246100081247,-0.765350532982542,-0.783113386323851,-1.08236910371339,0.306633287919804,0
051006,-73.9886809311775,-13.7928451502634,3328.78085991678,11.23,63.5,9105.22107081174,0,2500-3500,,0,-0.240307208457953,-0.325907641087148,-0.330961659116387,-0.339845713337256,-0.468050466947896,0.0577475544368542,0
051007,-74.0379366833919,-13.7148592937088,3020.87225274725,11.57,63.8,8160.24639076035,0,2500-3500,,0,-0.198896166188294,-0.283506288051812,-0.28804338939351,-0.281281655727498,-0.407354867832216,0.0395596849244013,0
051008,-74.275718030076,-13.716076348712,3688.50546780073,12.28,72.4,8857.15035587189,0,>3500,,0,-0.273183511702854,-0.371308207084586,-0.379175053109256,-0.386339827266885,-0.536234502620649,0.0746292310663034,0
051009,-74.1698680892555,-13.7490737330219,4034.24932249323,11.71,162.1,9930.18550272798,0,>3500,,0,-0.327451861593311,-0.421254923008132,-0.429553077462203,-0.463086863689578,-0.607479787906148,0.107224721660925,0
051010,-73.9791959459298,-13.8780311537202,3726.53707865169,12.83,156.6,15886.2483091787,0,>3500,,0,-0.371094616451155,-0.512536034457294,-0.524608189463582,-0.524807039508866,-0.741908016471392,0.13771121435903,0
051011,-74.4098362665521,-13.6902818886862,3990.39754288363,12.79,378.7,20993.3848177377,0,>3500,,0,-0.46896447800989,-0.630481326367768,-0.645691639002674,-0.663215925072806,-0.913145872988494,0.219927681635089,0
051012,-74.6431764832297,-13.6523860280732,4122.87072912998,8.17,499.6,19205.6869636289,2,>3500,,104.135822050392,3.79241471512428,3.42276376807229,3.41568871048075,2.29461347244131,2.16472034130528,0.22023798336219,9.0810856940645
051101,-73.8963159748845,-13.6557042621273,3454.2934347478,7.97,220.2,52254.7352543899,1,2500-3500,,19.1370216523294,1.04436784319235,0.747345818598394,0.750558420111938,0.859186078721228,0.654172255268828,0.367169979104331,2.72353421278991
051102,-73.8674047748769,-13.806238082376,3236.50665301945,7.69,86.4,6847.30326944758,0,2500-3500,,0,-0.200439076811892,-0.231389292383271,-0.230468503328855,-0.28346366085692,-0.325931683107495,0.0401758235132036,0
051103,-73.7820677793661,-13.7394384847154,3134.2859450727,12.84,54.3,6522.68817204301,0,2500-3500,,0,-0.187130030945042,-0.275804401143892,-0.28180135245056,-0.264641827689775,-0.398527294530663,0.0350176484814924,0
051104,-73.8804094532296,-13.5420999063895,3306.08652246256,9.65,211.7,12557.1954933009,2,2500-3500,,159.271232264161,6.87487331762367,5.28125932211086,5.23542802486461,3.02085227135102,2.6935666477345,0.0781467706482558,25.5928681813628
051105,-73.887911466319,-13.7443122691019,3474.23068611561,7.42,162.9,10306.6825633383,1,2500-3500,,97.0244299127908,3.41520283583896,3.03247833891859,3.05085247494605,1.83462235278923,1.7359192265895,0.0735833708886494,13.5900270390338
051106,-73.8584716029788,-13.875655077044,3152.80298507463,5.08,88.1,8812.93094405594,0,2500-3500,,0,-0.219296336852443,-0.211856709044735,-0.206594050247645,-0.310131853755463,-0.292168107765808,0.0480908833569,0
051107,-73.7503514905268,-13.701022025441,2994.18065153011,12.51,89.2,8370.83720930233,0,2500-3500,,0,-0.198986735560855,-0.294830746077568,-0.300702610290185,-0.281409740162509,-0.42525770971337,0.0395957209291655,0
051108,-74.0136963726068,-13.5536932824907,3663.89113840027,7.98,264.7,31347.4663303909,0,>3500,,0,-0.509194501882358,-0.570713699895775,-0.570242915181274,-0.720109770447843,-0.806445264496528,0.259279040747223,0
060101,-78.5611115655215,-7.07746147533964,3396.30151586926,2.69,380.3,1947400.80559425,0,2500-3500,,0,-3.61343819704053,-2.54532463580268,-2.40570661933035,-5.1101733050517,-3.40218292814771,13.0569356038315,0
060102,-78.5271893137227,-7.33823571536753,2834.9987400252,0.26,214.6,61879.4447585105,0,2500-3500,,0,-0.501618137193118,-0.131105592535656,-0.138756946062,-0.709395172750836,-0.196231954994352,0.251620755561094,0
060103,-78.6540277674665,-7.14250442210827,3228.98039215686,2.58,73.8,30773.006443299,0,2500-3500,,0,-0.423553275955248,-0.298335819920772,-0.281230073507289,-0.598994787243465,-0.39771938410119,0.179397377572422,0
060104,-78.5168652967319,-7.45303167791169,2746.86635271192,0.48,554.2,57127.2680697868,0,2500-3500,,0,-0.461357270209217,-0.16109071215291,-0.139279509029479,-0.652457708629303,-0.196970970630154,0.2128505307749,0
060105,-78.4029544548555,-6.98521232875401,3607.98072835483,2.21,635.1,158427.009059577,1,>3500,,6.31205503364612,-0.228232461968891,0.710505526053912,0.851556880876094,-0.236722543134763,0.727691173407087,1.25575876367553,0.79633129302085
060106,-78.3666507282733,-7.29830618661759,3188.75828519307,1.51,295.9,132749.153794819,2,2500-3500,,15.0660094081749,1.44869208393706,3.687030716794,4.10166080645081,1.19653390882232,2.39209812945784,0.747493799863468,2.67560747709922
060107,-78.4118419964557,-7.18959879657358,2835.84724689165,1.98,50.9,52613.2341733251,0,2500-3500,,0,-0.462729745986905,-0.30344655047765,-0.281874827196257,-0.654398682488139,-0.398631203512519,0.214118817821106,0
060108,-78.4559781525531,-7.09012078283445,3217.89875439157,2.22,282.8,426281.669818633,0,2500-3500,,0,-1.56893444431183,-1.03367198214295,-0.967017996297364,-2.21880836962008,-1.36756996542259,2.46155529054807,0
060109,-78.6223886361745,-7.22472728780385,2523.79956521739,0.76,207.6,70184.0326516778,0,2500-3500,,0,-0.454800854568194,-0.201849522535434,-0.178450107493326,-0.643185536709214,-0.252366562223998,0.20684381731596,0
060110,-78.2594783904802,-7.27201845144061,2758.77674418605,2.4,57.7,30177.0213438735,0,2500-3500,,0,-0.337329809846359,-0.243858423380994,-0.228663488254168,-0.477056392077459,-0.323379006308585,0.113791400610981,0
